Timestamp,Value,Year,Month,Day,Hour,Date
2024-11-22 20:00:00+12:00,5.851673640167364,2024,11,22,20,2024-11-22
2024-11-22 21:00:00+12:00,5.851673640167364,2024,11,22,21,2024-11-22
2024-11-22 22:00:00+12:00,5.851673640167364,2024,11,22,22,2024-11-22
2024-11-22 23:00:00+12:00,5.851673640167364,2024,11,22,23,2024-11-22
2024-11-23 00:00:00+12:00,5.851673640167364,2024,11,23,0,2024-11-23
2024-11-23 01:00:00+12:00,5.851673640167364,2024,11,23,1,2024-11-23
2024-11-23 02:00:00+12:00,5.851673640167364,2024,11,23,2,2024-11-23
2024-11-23 03:00:00+12:00,5.851673640167364,2024,11,23,3,2024-11-23
2024-11-23 04:00:00+12:00,5.851673640167364,2024,11,23,4,2024-11-23
2024-11-23 05:00:00+12:00,5.851673640167364,2024,11,23,5,2024-11-23
2024-11-23 06:00:00+12:00,5.851673640167364,2024,11,23,6,2024-11-23
2024-11-23 07:00:00+12:00,5.851673640167364,2024,11,23,7,2024-11-23
2024-11-23 08:00:00+12:00,5.851673640167364,2024,11,23,8,2024-11-23
2024-11-23 09:00:00+12:00,5.851673640167364,2024,11,23,9,2024-11-23
2024-11-23 10:00:00+12:00,5.851673640167364,2024,11,23,10,2024-11-23
2024-11-23 11:00:00+12:00,5.851673640167364,2024,11,23,11,2024-11-23
2024-11-23 12:00:00+12:00,5.851673640167364,2024,11,23,12,2024-11-23
2024-11-23 13:00:00+12:00,5.851673640167364,2024,11,23,13,2024-11-23
2024-11-23 14:00:00+12:00,5.851673640167364,2024,11,23,14,2024-11-23
2024-11-23 15:00:00+12:00,5.851673640167364,2024,11,23,15,2024-11-23
2024-11-23 16:00:00+12:00,5.851673640167364,2024,11,23,16,2024-11-23
2024-11-23 17:00:00+12:00,5.851673640167364,2024,11,23,17,2024-11-23
2024-11-23 18:00:00+12:00,5.851673640167364,2024,11,23,18,2024-11-23
2024-11-23 19:00:00+12:00,5.851673640167364,2024,11,23,19,2024-11-23
2024-11-23 20:00:00+12:00,5.851673640167364,2024,11,23,20,2024-11-23
2024-11-23 21:00:00+12:00,5.851673640167364,2024,11,23,21,2024-11-23
2024-11-23 22:00:00+12:00,5.851673640167364,2024,11,23,22,2024-11-23
2024-11-23 23:00:00+12:00,5.851673640167364,2024,11,23,23,2024-11-23
2024-11-24 00:00:00+12:00,5.851673640167364,2024,11,24,0,2024-11-24
2024-11-24 01:00:00+12:00,5.851673640167364,2024,11,24,1,2024-11-24
2024-11-24 02:00:00+12:00,5.851673640167364,2024,11,24,2,2024-11-24
2024-11-24 03:00:00+12:00,5.851673640167364,2024,11,24,3,2024-11-24
2024-11-24 04:00:00+12:00,5.851673640167364,2024,11,24,4,2024-11-24
2024-11-24 05:00:00+12:00,5.851673640167364,2024,11,24,5,2024-11-24
2024-11-24 06:00:00+12:00,5.851673640167364,2024,11,24,6,2024-11-24
2024-11-24 07:00:00+12:00,5.851673640167364,2024,11,24,7,2024-11-24
2024-11-24 08:00:00+12:00,5.851673640167364,2024,11,24,8,2024-11-24
2024-11-24 09:00:00+12:00,5.851673640167364,2024,11,24,9,2024-11-24
2024-11-24 10:00:00+12:00,5.851673640167364,2024,11,24,10,2024-11-24
2024-11-24 11:00:00+12:00,5.851673640167364,2024,11,24,11,2024-11-24
2024-11-24 12:00:00+12:00,5.851673640167364,2024,11,24,12,2024-11-24
2024-11-24 13:00:00+12:00,5.851673640167364,2024,11,24,13,2024-11-24
2024-11-24 14:00:00+12:00,5.851673640167364,2024,11,24,14,2024-11-24
2024-11-24 15:00:00+12:00,5.851673640167364,2024,11,24,15,2024-11-24
2024-11-24 16:00:00+12:00,5.851673640167364,2024,11,24,16,2024-11-24
2024-11-24 17:00:00+12:00,5.851673640167364,2024,11,24,17,2024-11-24
2024-11-24 18:00:00+12:00,5.851673640167364,2024,11,24,18,2024-11-24
2024-11-24 19:00:00+12:00,5.851673640167364,2024,11,24,19,2024-11-24
2024-11-24 20:00:00+12:00,5.851673640167364,2024,11,24,20,2024-11-24
2024-11-24 21:00:00+12:00,5.851673640167364,2024,11,24,21,2024-11-24
2024-11-24 22:00:00+12:00,5.851673640167364,2024,11,24,22,2024-11-24
2024-11-24 23:00:00+12:00,5.851673640167364,2024,11,24,23,2024-11-24
2024-11-25 00:00:00+12:00,5.851673640167364,2024,11,25,0,2024-11-25
2024-11-25 01:00:00+12:00,5.851673640167364,2024,11,25,1,2024-11-25
2024-11-25 02:00:00+12:00,5.851673640167364,2024,11,25,2,2024-11-25
2024-11-25 03:00:00+12:00,5.851673640167364,2024,11,25,3,2024-11-25
2024-11-25 04:00:00+12:00,5.851673640167364,2024,11,25,4,2024-11-25
2024-11-25 05:00:00+12:00,5.851673640167364,2024,11,25,5,2024-11-25
2024-11-25 06:00:00+12:00,5.851673640167364,2024,11,25,6,2024-11-25
2024-11-25 07:00:00+12:00,5.851673640167364,2024,11,25,7,2024-11-25
2024-11-25 08:00:00+12:00,5.851673640167364,2024,11,25,8,2024-11-25
2024-11-25 09:00:00+12:00,5.851673640167364,2024,11,25,9,2024-11-25
2024-11-25 10:00:00+12:00,5.851673640167364,2024,11,25,10,2024-11-25
2024-11-25 11:00:00+12:00,5.851673640167364,2024,11,25,11,2024-11-25
2024-11-25 12:00:00+12:00,5.851673640167364,2024,11,25,12,2024-11-25
2024-11-25 13:00:00+12:00,5.851673640167364,2024,11,25,13,2024-11-25
2024-11-25 14:00:00+12:00,5.851673640167364,2024,11,25,14,2024-11-25
2024-11-25 15:00:00+12:00,5.851673640167364,2024,11,25,15,2024-11-25
2024-11-25 16:00:00+12:00,5.851673640167364,2024,11,25,16,2024-11-25
2024-11-25 17:00:00+12:00,5.851673640167364,2024,11,25,17,2024-11-25
2024-11-25 18:00:00+12:00,5.851673640167364,2024,11,25,18,2024-11-25
2024-11-25 19:00:00+12:00,5.851673640167364,2024,11,25,19,2024-11-25
2024-11-25 20:00:00+12:00,5.851673640167364,2024,11,25,20,2024-11-25
2024-11-25 21:00:00+12:00,5.851673640167364,2024,11,25,21,2024-11-25
2024-11-25 22:00:00+12:00,5.851673640167364,2024,11,25,22,2024-11-25
2024-11-25 23:00:00+12:00,5.851673640167364,2024,11,25,23,2024-11-25
2024-11-26 00:00:00+12:00,5.851673640167364,2024,11,26,0,2024-11-26
2024-11-26 01:00:00+12:00,5.851673640167364,2024,11,26,1,2024-11-26
2024-11-26 02:00:00+12:00,1.9,2024,11,26,2,2024-11-26
2024-11-26 03:00:00+12:00,1.4,2024,11,26,3,2024-11-26
2024-11-26 04:00:00+12:00,2.8,2024,11,26,4,2024-11-26
2024-11-26 05:00:00+12:00,2.6,2024,11,26,5,2024-11-26
2024-11-26 06:00:00+12:00,3.8,2024,11,26,6,2024-11-26
2024-11-26 07:00:00+12:00,5.2,2024,11,26,7,2024-11-26
2024-11-26 08:00:00+12:00,2.5,2024,11,26,8,2024-11-26
2024-11-26 09:00:00+12:00,1.8,2024,11,26,9,2024-11-26
2024-11-26 10:00:00+12:00,1.1,2024,11,26,10,2024-11-26
2024-11-26 11:00:00+12:00,1.1,2024,11,26,11,2024-11-26
2024-11-26 12:00:00+12:00,1.4,2024,11,26,12,2024-11-26
2024-11-26 13:00:00+12:00,1.1,2024,11,26,13,2024-11-26
2024-11-26 14:00:00+12:00,1.8,2024,11,26,14,2024-11-26
2024-11-26 15:00:00+12:00,1.4,2024,11,26,15,2024-11-26
2024-11-26 16:00:00+12:00,1.4,2024,11,26,16,2024-11-26
2024-11-26 17:00:00+12:00,1.3,2024,11,26,17,2024-11-26
2024-11-26 18:00:00+12:00,1.9,2024,11,26,18,2024-11-26
2024-11-26 19:00:00+12:00,3.0,2024,11,26,19,2024-11-26
2024-11-26 20:00:00+12:00,2.2,2024,11,26,20,2024-11-26
2024-11-26 21:00:00+12:00,2.6,2024,11,26,21,2024-11-26
2024-11-26 22:00:00+12:00,2.4,2024,11,26,22,2024-11-26
2024-11-26 23:00:00+12:00,1.6,2024,11,26,23,2024-11-26
2024-11-27 00:00:00+12:00,2.3,2024,11,27,0,2024-11-27
2024-11-27 01:00:00+12:00,0.9,2024,11,27,1,2024-11-27
2024-11-27 02:00:00+12:00,1.7,2024,11,27,2,2024-11-27
2024-11-27 03:00:00+12:00,0.7,2024,11,27,3,2024-11-27
2024-11-27 04:00:00+12:00,2.0,2024,11,27,4,2024-11-27
2024-11-27 05:00:00+12:00,7.8,2024,11,27,5,2024-11-27
2024-11-27 06:00:00+12:00,9.1,2024,11,27,6,2024-11-27
2024-11-27 07:00:00+12:00,2.8,2024,11,27,7,2024-11-27
2024-11-27 08:00:00+12:00,3.1,2024,11,27,8,2024-11-27
2024-11-27 09:00:00+12:00,5.1,2024,11,27,9,2024-11-27
2024-11-27 10:00:00+12:00,0.8,2024,11,27,10,2024-11-27
2024-11-27 11:00:00+12:00,0.9,2024,11,27,11,2024-11-27
2024-11-27 12:00:00+12:00,1.0,2024,11,27,12,2024-11-27
2024-11-27 13:00:00+12:00,1.2,2024,11,27,13,2024-11-27
2024-11-27 14:00:00+12:00,0.8,2024,11,27,14,2024-11-27
2024-11-27 15:00:00+12:00,2.3,2024,11,27,15,2024-11-27
2024-11-27 16:00:00+12:00,1.4,2024,11,27,16,2024-11-27
2024-11-27 17:00:00+12:00,1.1,2024,11,27,17,2024-11-27
2024-11-27 18:00:00+12:00,1.2,2024,11,27,18,2024-11-27
2024-11-27 19:00:00+12:00,1.2,2024,11,27,19,2024-11-27
2024-11-27 20:00:00+12:00,1.4,2024,11,27,20,2024-11-27
2024-11-27 21:00:00+12:00,2.0,2024,11,27,21,2024-11-27
2024-11-27 22:00:00+12:00,1.2,2024,11,27,22,2024-11-27
2024-11-27 23:00:00+12:00,0.9,2024,11,27,23,2024-11-27
2024-11-28 00:00:00+12:00,0.4,2024,11,28,0,2024-11-28
2024-11-28 01:00:00+12:00,5.851673640167364,2024,11,28,1,2024-11-28
2024-11-28 02:00:00+12:00,1.1,2024,11,28,2,2024-11-28
2024-11-28 03:00:00+12:00,0.9,2024,11,28,3,2024-11-28
2024-11-28 04:00:00+12:00,1.1,2024,11,28,4,2024-11-28
2024-11-28 05:00:00+12:00,3.8,2024,11,28,5,2024-11-28
2024-11-28 06:00:00+12:00,9.4,2024,11,28,6,2024-11-28
2024-11-28 07:00:00+12:00,5.5,2024,11,28,7,2024-11-28
2024-11-28 08:00:00+12:00,2.3,2024,11,28,8,2024-11-28
2024-11-28 09:00:00+12:00,2.6,2024,11,28,9,2024-11-28
2024-11-28 10:00:00+12:00,1.0,2024,11,28,10,2024-11-28
2024-11-28 11:00:00+12:00,0.7,2024,11,28,11,2024-11-28
2024-11-28 12:00:00+12:00,0.8,2024,11,28,12,2024-11-28
2024-11-28 13:00:00+12:00,1.0,2024,11,28,13,2024-11-28
2024-11-28 14:00:00+12:00,0.9,2024,11,28,14,2024-11-28
2024-11-28 15:00:00+12:00,1.0,2024,11,28,15,2024-11-28
2024-11-28 16:00:00+12:00,0.8,2024,11,28,16,2024-11-28
2024-11-28 17:00:00+12:00,0.8,2024,11,28,17,2024-11-28
2024-11-28 18:00:00+12:00,0.8,2024,11,28,18,2024-11-28
2024-11-28 19:00:00+12:00,1.3,2024,11,28,19,2024-11-28
2024-11-28 20:00:00+12:00,1.0,2024,11,28,20,2024-11-28
2024-11-28 21:00:00+12:00,1.4,2024,11,28,21,2024-11-28
2024-11-28 22:00:00+12:00,2.1,2024,11,28,22,2024-11-28
2024-11-28 23:00:00+12:00,2.8,2024,11,28,23,2024-11-28
2024-11-29 00:00:00+12:00,4.5,2024,11,29,0,2024-11-29
2024-11-29 01:00:00+12:00,3.3,2024,11,29,1,2024-11-29
2024-11-29 02:00:00+12:00,2.2,2024,11,29,2,2024-11-29
2024-11-29 03:00:00+12:00,1.6,2024,11,29,3,2024-11-29
2024-11-29 04:00:00+12:00,1.3,2024,11,29,4,2024-11-29
2024-11-29 05:00:00+12:00,1.2,2024,11,29,5,2024-11-29
2024-11-29 06:00:00+12:00,1.0,2024,11,29,6,2024-11-29
2024-11-29 07:00:00+12:00,1.3,2024,11,29,7,2024-11-29
2024-11-29 08:00:00+12:00,1.2,2024,11,29,8,2024-11-29
2024-11-29 09:00:00+12:00,0.9,2024,11,29,9,2024-11-29
2024-11-29 10:00:00+12:00,0.9,2024,11,29,10,2024-11-29
2024-11-29 11:00:00+12:00,4.2,2024,11,29,11,2024-11-29
2024-11-29 12:00:00+12:00,1.1,2024,11,29,12,2024-11-29
2024-11-29 13:00:00+12:00,1.2,2024,11,29,13,2024-11-29
2024-11-29 14:00:00+12:00,1.0,2024,11,29,14,2024-11-29
2024-11-29 15:00:00+12:00,1.1,2024,11,29,15,2024-11-29
2024-11-29 16:00:00+12:00,0.5,2024,11,29,16,2024-11-29
2024-11-29 17:00:00+12:00,0.6,2024,11,29,17,2024-11-29
2024-11-29 18:00:00+12:00,0.8,2024,11,29,18,2024-11-29
2024-11-29 19:00:00+12:00,1.0,2024,11,29,19,2024-11-29
2024-11-29 20:00:00+12:00,1.5,2024,11,29,20,2024-11-29
2024-11-29 21:00:00+12:00,1.7,2024,11,29,21,2024-11-29
2024-11-29 22:00:00+12:00,1.8,2024,11,29,22,2024-11-29
2024-11-29 23:00:00+12:00,1.0,2024,11,29,23,2024-11-29
2024-11-30 00:00:00+12:00,1.5,2024,11,30,0,2024-11-30
2024-11-30 01:00:00+12:00,5.851673640167364,2024,11,30,1,2024-11-30
2024-11-30 02:00:00+12:00,1.1,2024,11,30,2,2024-11-30
2024-11-30 03:00:00+12:00,1.9,2024,11,30,3,2024-11-30
2024-11-30 04:00:00+12:00,1.6,2024,11,30,4,2024-11-30
2024-11-30 05:00:00+12:00,8.6,2024,11,30,5,2024-11-30
2024-11-30 06:00:00+12:00,3.5,2024,11,30,6,2024-11-30
2024-11-30 07:00:00+12:00,4.4,2024,11,30,7,2024-11-30
2024-11-30 08:00:00+12:00,4.1,2024,11,30,8,2024-11-30
2024-11-30 09:00:00+12:00,3.0,2024,11,30,9,2024-11-30
2024-11-30 10:00:00+12:00,2.8,2024,11,30,10,2024-11-30
2024-11-30 11:00:00+12:00,2.4,2024,11,30,11,2024-11-30
2024-11-30 12:00:00+12:00,2.1,2024,11,30,12,2024-11-30
2024-11-30 13:00:00+12:00,1.6,2024,11,30,13,2024-11-30
2024-11-30 14:00:00+12:00,1.1,2024,11,30,14,2024-11-30
2024-11-30 15:00:00+12:00,1.3,2024,11,30,15,2024-11-30
2024-11-30 16:00:00+12:00,1.0,2024,11,30,16,2024-11-30
2024-11-30 17:00:00+12:00,2.9,2024,11,30,17,2024-11-30
2024-11-30 18:00:00+12:00,4.4,2024,11,30,18,2024-11-30
2024-11-30 19:00:00+12:00,2.4,2024,11,30,19,2024-11-30
2024-11-30 20:00:00+12:00,2.3,2024,11,30,20,2024-11-30
2024-11-30 21:00:00+12:00,2.3,2024,11,30,21,2024-11-30
2024-11-30 22:00:00+12:00,1.6,2024,11,30,22,2024-11-30
2024-11-30 23:00:00+12:00,1.6,2024,11,30,23,2024-11-30
2024-12-01 00:00:00+12:00,1.4,2024,12,1,0,2024-12-01
2024-12-01 01:00:00+12:00,1.1,2024,12,1,1,2024-12-01
2024-12-01 02:00:00+12:00,0.5,2024,12,1,2,2024-12-01
2024-12-01 03:00:00+12:00,1.1,2024,12,1,3,2024-12-01
2024-12-01 04:00:00+12:00,0.8,2024,12,1,4,2024-12-01
2024-12-01 05:00:00+12:00,1.7,2024,12,1,5,2024-12-01
2024-12-01 06:00:00+12:00,1.9,2024,12,1,6,2024-12-01
2024-12-01 07:00:00+12:00,2.0,2024,12,1,7,2024-12-01
2024-12-01 08:00:00+12:00,5.851673640167364,2024,12,1,8,2024-12-01
2024-12-01 09:00:00+12:00,4.1,2024,12,1,9,2024-12-01
2024-12-01 10:00:00+12:00,6.7,2024,12,1,10,2024-12-01
2024-12-01 11:00:00+12:00,5.6,2024,12,1,11,2024-12-01
2024-12-01 12:00:00+12:00,4.6,2024,12,1,12,2024-12-01
2024-12-01 13:00:00+12:00,4.8,2024,12,1,13,2024-12-01
2024-12-01 14:00:00+12:00,3.8,2024,12,1,14,2024-12-01
2024-12-01 15:00:00+12:00,3.4,2024,12,1,15,2024-12-01
2024-12-01 16:00:00+12:00,4.6,2024,12,1,16,2024-12-01
2024-12-01 17:00:00+12:00,5.0,2024,12,1,17,2024-12-01
2024-12-01 18:00:00+12:00,3.9,2024,12,1,18,2024-12-01
2024-12-01 19:00:00+12:00,3.9,2024,12,1,19,2024-12-01
2024-12-01 20:00:00+12:00,7.3,2024,12,1,20,2024-12-01
2024-12-01 21:00:00+12:00,8.7,2024,12,1,21,2024-12-01
2024-12-01 22:00:00+12:00,6.8,2024,12,1,22,2024-12-01
2024-12-01 23:00:00+12:00,3.6,2024,12,1,23,2024-12-01
2024-12-02 00:00:00+12:00,3.1,2024,12,2,0,2024-12-02
2024-12-02 01:00:00+12:00,5.851673640167364,2024,12,2,1,2024-12-02
2024-12-02 02:00:00+12:00,3.4,2024,12,2,2,2024-12-02
2024-12-02 03:00:00+12:00,2.4,2024,12,2,3,2024-12-02
2024-12-02 04:00:00+12:00,5.4,2024,12,2,4,2024-12-02
2024-12-02 05:00:00+12:00,7.1,2024,12,2,5,2024-12-02
2024-12-02 06:00:00+12:00,10.0,2024,12,2,6,2024-12-02
2024-12-02 07:00:00+12:00,9.4,2024,12,2,7,2024-12-02
2024-12-02 08:00:00+12:00,10.7,2024,12,2,8,2024-12-02
2024-12-02 09:00:00+12:00,8.6,2024,12,2,9,2024-12-02
2024-12-02 10:00:00+12:00,8.3,2024,12,2,10,2024-12-02
2024-12-02 11:00:00+12:00,5.1,2024,12,2,11,2024-12-02
2024-12-02 12:00:00+12:00,6.8,2024,12,2,12,2024-12-02
2024-12-02 13:00:00+12:00,4.9,2024,12,2,13,2024-12-02
2024-12-02 14:00:00+12:00,5.851673640167364,2024,12,2,14,2024-12-02
2024-12-02 15:00:00+12:00,7.1,2024,12,2,15,2024-12-02
2024-12-02 16:00:00+12:00,7.4,2024,12,2,16,2024-12-02
2024-12-02 17:00:00+12:00,6.5,2024,12,2,17,2024-12-02
2024-12-02 18:00:00+12:00,6.8,2024,12,2,18,2024-12-02
2024-12-02 19:00:00+12:00,6.6,2024,12,2,19,2024-12-02
2024-12-02 20:00:00+12:00,7.6,2024,12,2,20,2024-12-02
2024-12-02 21:00:00+12:00,9.4,2024,12,2,21,2024-12-02
2024-12-02 22:00:00+12:00,11.1,2024,12,2,22,2024-12-02
2024-12-02 23:00:00+12:00,14.0,2024,12,2,23,2024-12-02
2024-12-03 00:00:00+12:00,9.1,2024,12,3,0,2024-12-03
2024-12-03 01:00:00+12:00,6.7,2024,12,3,1,2024-12-03
2024-12-03 02:00:00+12:00,6.4,2024,12,3,2,2024-12-03
2024-12-03 03:00:00+12:00,5.2,2024,12,3,3,2024-12-03
2024-12-03 04:00:00+12:00,5.4,2024,12,3,4,2024-12-03
2024-12-03 05:00:00+12:00,5.7,2024,12,3,5,2024-12-03
2024-12-03 06:00:00+12:00,6.1,2024,12,3,6,2024-12-03
2024-12-03 07:00:00+12:00,9.9,2024,12,3,7,2024-12-03
2024-12-03 08:00:00+12:00,10.6,2024,12,3,8,2024-12-03
2024-12-03 09:00:00+12:00,13.5,2024,12,3,9,2024-12-03
2024-12-03 10:00:00+12:00,7.5,2024,12,3,10,2024-12-03
2024-12-03 11:00:00+12:00,9.3,2024,12,3,11,2024-12-03
2024-12-03 12:00:00+12:00,12.4,2024,12,3,12,2024-12-03
2024-12-03 13:00:00+12:00,9.7,2024,12,3,13,2024-12-03
2024-12-03 14:00:00+12:00,12.3,2024,12,3,14,2024-12-03
2024-12-03 16:00:00+12:00,4.1,2024,12,3,16,2024-12-03
2024-12-03 17:00:00+12:00,0.8,2024,12,3,17,2024-12-03
2024-12-03 18:00:00+12:00,0.7,2024,12,3,18,2024-12-03
2024-12-03 19:00:00+12:00,1.1,2024,12,3,19,2024-12-03
2024-12-03 20:00:00+12:00,5.4,2024,12,3,20,2024-12-03
2024-12-03 21:00:00+12:00,8.3,2024,12,3,21,2024-12-03
2024-12-03 22:00:00+12:00,10.6,2024,12,3,22,2024-12-03
2024-12-03 23:00:00+12:00,5.3,2024,12,3,23,2024-12-03
2024-12-04 00:00:00+12:00,11.6,2024,12,4,0,2024-12-04
